lat,lon,name,category
55.8057861,37.580751,Гера,Офис
55.7505988,37.7088961,"ФГБУ ""ДОД Росимущества""",Офис
55.7962179,37.7126039,"Офис продаж ЖК ""Преображенская площадь""",Офис
55.8054839,37.5584713,Без названия,Офис
55.8053723,37.5588924,Без названия,Офис
55.7499402,37.5375838,Юнистрах,Офис
55.7626256,37.6564054,Союз ПНК,Офис
55.749515,37.537707,Hr-profi,Офис
55.7402865,37.6299495,Квартиры Москвы,Офис
55.7635673,37.6191777,Visa Vezde,Офис
55.7492137,37.5367455,Адвокат Репников И.В.,Офис
55.747067,37.534833,Нью Вэй Лоджистик,Офис
55.7731183,37.6599486,Бюро судебно-медицинской экспертизы,Офис
55.7100322,37.6105412,Аронов & партнёры,Офис
55.7324592,37.6713578,CarPrice,Офис
55.7290885,37.7203903,ПЭК: Easyway,Офис
55.7880264,37.6786906,СДЭК,Офис
55.7776961,37.639191,Посольство Демократической Республики Конго в Российской федерации,Офис
55.7277821,37.615701,Посольство Албании,Офис
55.8178029,37.648205,Росреестр,Офис
55.7481038,37.5566533,ДокМобиль,Офис
55.7122591,37.6165695,Посольство Боливии,Офис
55.7284283,37.6131685,Посольство Бурунди,Офис
55.7606268,37.6353581,Ассоциация армянских юристов,Офис
55.7437464,37.6102392,Российский НИИ культурного и природного наследия им. Д.С. Лихачева,Офис
55.6938999,37.5645444,Информатика и управление,Офис
55.6904871,37.5675246,Юридическое бюро Ефремова,Офис
55.6888663,37.5716636,Level,Офис
55.7183631,37.6296769,"АНО ""Центр политических стратегий""",Офис
55.6938178,37.5710356,Инстройсервис,Офис
55.7480456,37.6519762,Каркасник,Офис
55.7941118,37.6921325,ИТЕМА,Офис
55.7239445,37.6370573,Cocar,Офис
55.7720638,37.612794,Православный Свято-Тихоновский гуманитарный университет,Университет
55.7673978,37.633439,7 региональный отдел надзорной деятельности и профилактической работы Управления по ЦАО Главного управления МЧС России по г. Москве,Офис
55.7443858,37.6305422,Визовый центр Греции,Офис
55.8180069,37.5967437,Vector 100,Офис
55.8151618,37.6010151,Оберег-Групп,Офис
55.7747808,37.6119921,ФГУП «Охрана» Росгвардии,Офис
55.7498698,37.5373192,Win-Win,Офис
55.7663025,37.6105781,Win-Win,Офис
55.744021,37.627186,Win-Win,Офис
55.8085127,37.6297907,DataCatalog,Офис
55.7271358,37.6257572,Архив внешней политики Российской империи,Офис
55.7384579,37.6199636,Институт географии РАН,Офис
55.7387343,37.6226766,Институт Цветметобработка,Офис
55.7686675,37.6094601,Московская городская Дума,Офис
55.7614469,37.6238701,Win-Win,Офис
55.7730088,37.5915895,Win-Win,Офис
55.7469649,37.5989983,Win-Win,Офис
55.7263843,37.6813683,Идеи Сруба,Офис
55.8047957,37.5659157,Эй Си Эм,Офис
55.8048681,37.5660847,АМДтехнологии,Офис
55.8046495,37.5660633,Икар,Офис
55.8058788,37.5672448,AT Consulting,Офис
55.8048259,37.570159,Germes,Офис
55.804945,37.5700611,Юнистрой-проект,Офис
55.8042455,37.5706981,GTU Group,Офис
55.8055427,37.5683042,Валидата,Офис
55.8054402,37.5683847,Enstruct,Офис
55.8053542,37.5655523,AROUND,Офис
55.8198639,37.576587,Журавлева М. Н.,Офис
55.8193927,37.5775287,МегаФон,Офис
55.7105012,37.6549428,Самолет Плюс,Офис
55.7743381,37.5203045,Самолет Плюс,Офис
55.7317333,37.6174678,Представительство Правительства Тюменской области в органах государственной власти РФ,Офис
55.7318609,37.6181088,Представительство Ямало-Ненецкого автономного округа при Правительстве РФ,Офис
55.7424325,37.7075968,WAPP,Офис
55.7291627,37.6941401,РЭК-5,Офис
55.7344804,37.6150856,ФинТех,Офис
55.8044552,37.5833387,"Группа ""Эталон""",Офис
55.7346329,37.6170775,Asterisk,Офис
55.771826,37.6789473,Стиль жизни,Офис
55.7420969,37.5353681,Транспортные технологии,Офис
55.7350452,37.6636004,Graver one,Офис
55.7777361,37.7366504,LikePrint,Офис
55.7496506,37.5382595,Личные Наличные,Офис
55.7406838,37.6302515,Самолет Плюс,Офис
55.812143,37.5937262,Инспекция Федеральной налоговой службы № 15 по г. Москве,Офис
55.7608804,37.6005162,Управление капитального строительства,Офис
55.7615497,37.6012847,"Представительство ПАО ""Татнефть"" в г. Москве",Офис
55.7652099,37.5989538,Интус,Офис
55.7459846,37.5116371,Мосгаз Участок #3,Офис
55.7458067,37.5113052,Московская энергетическая дирекция,Офис
55.7354758,37.4998163,Чистый Выкуп By Smile025,Офис
55.7348292,37.6594095,Московский филиал «Центратомтехэнерго» АО «Атомтехэнерго»,Офис
55.7422696,37.5591523,Гравитон,Офис
55.742364,37.5591742,Росгосстрах,Офис
55.7416851,37.501397,Бизнес Центр Рубин,Офис
55.7716081,37.6038261,Российский союз писателей,Офис
55.7477202,37.5865696,ПСК Союз тест,Офис
55.7448319,37.5438157,Оператор информационной системы,Офис
55.7714075,37.5763884,"Центральная городская детская библиотека им. А.П. Гайдара. Административно-производственный отдел, отдел комплектования",Офис
55.7717288,37.5764152,Фонд развития гражданского общества,Офис
55.8160219,37.5701965,Без названия,Офис
55.8045222,37.5833259,СПМ-жилстрой,Офис
55.7910424,37.6006758,Нотариус Н. Б. Савченко,Офис
55.711045,37.6202133,Deco Residence,Офис
55.783888,37.6318102,МАКОМНЕТ,Офис
55.7693193,37.6395692,Жилищник Красносельского района,Офис
55.7693593,37.6404342,ГЖА.рф,Офис
55.735912,37.6132072,Acibadem,Офис
55.7706637,37.6412737,"КП НТЦ ""ЭКО""",Офис
55.7738628,37.6500271,Центр Арбитража и права на Порываевой,Офис
55.7721226,37.6498742,Желдорипотека,Офис
55.7722327,37.649783,Inex,Офис
55.7724334,37.6496851,Абк-Инвест,Офис
55.7852046,37.6566656,Жилищник Красносельского района,Офис
55.7869307,37.6625302,СМ-знак,Офис
55.7764527,37.6700022,Ветторг,Офис
55.777724,37.5035048,AdMos,Офис
55.7660933,37.6332218,ОГРК,Офис
55.8199011,37.5764662,Vysotsky,Офис
55.7860997,37.7199751,Vysotsky,Офис
55.753149,37.715831,Vysotsky,Офис
55.7433229,37.4998408,Vysotsky,Офис
55.7766892,37.6756383,Vysotsky,Офис
55.6944013,37.6657891,Vysotsky,Офис
55.7323902,37.7320933,Vysotsky,Офис
55.7027329,37.581541,Vysotsky,Офис
55.7306897,37.6260442,Vysotsky,Офис
55.770939,37.6556799,AST,Офис
55.770942,37.6553057,РЖД-ТехСервис,Офис
55.7709458,37.6555029,Carrot Media,Офис
55.8012983,37.5714478,Гольфстрим,Офис
55.7718027,37.6653197,РосПрофЖел,Офис
55.7717892,37.6655102,ПГК,Офис
55.7720924,37.669901,Нотариус Аверина Елена Леонтьевна,Офис
55.6951904,37.6256593,TheOffice,Офис
55.7651819,37.6084676,Призма,Офис
55.7971146,37.5768672,Кушнарёв&Никитин и партнёры,Офис
55.8088023,37.564816,Качай Права!,Офис
55.8146181,37.5634266,Мегапарк,Офис
55.8143917,37.5625965,Игрология,Офис
55.7873485,37.6119746,Правовой центр помощи призывникам Султана Мирзаева,Офис
55.7935335,37.5126511,"Местное отделение политической партии ""Единая Россия""",Офис
55.7862626,37.613014,"Дубровская, Кузнецова и партнеры",Офис
55.7866223,37.61176,Квайссер Фарма,Офис
55.7735693,37.6693171,М. Тех,Офис
55.7857876,37.6141123,Фирн М,Офис
55.7860613,37.6093474,Novard,Офис
55.7862532,37.6087915,Цифровая логистика,Офис
55.7862656,37.6326022,Audio Art,Офис
55.78482,37.6296866,Каскад-Холдинг,Офис
55.786142,37.6318766,Культурное представительство при посольстве Ирана,Офис
55.7866434,37.6320121,"Адвокатское бюро ""Марусенко и партнёры""",Офис
55.7861827,37.6314931,Проектно-конструкторское бюро московского метрополитена,Офис
55.7860666,37.6306897,Трансинфосеть,Офис
55.7859142,37.6344851,Нотариус Фельде Марина Геннадиевна,Офис
55.7868719,37.637127,АльфаСтрахование,Офис
55.7698479,37.5907344,ФГУП «НТЦ «Заря»,Офис
55.7700948,37.5901927,Маяк,Офис
55.7809928,37.6388705,"Гравиметрическая лаборатория ППК ""Роскадастр""",Офис
55.7863139,37.6389764,finoarte,Офис
55.7861442,37.6389308,rutube,Офис
55.7511565,37.5892496,Федеральная служба по надзору в сфере природопользования,Офис
55.7500002,37.5345647,Департамент торговли и услуг г. Москвы,Офис
55.8236462,37.5762838,ОДС №552,Офис
55.7620703,37.6777276,Самолет Плюс,Офис
55.7322116,37.7321723,Las Vegas,Офис
55.7642313,37.6300541,Управление ФСБ России по г. Москве и Московской области,Офис
55.792803,37.5715175,Соф-Транс,Офис
55.7878167,37.6406327,Eco Village,Офис
55.7886085,37.6414588,Злато-Окна,Офис
55.7886032,37.6411289,OZERO,Офис
55.7886198,37.6412804,Sibcoffee,Офис
55.7874676,37.6358315,Atlas Language Service,Офис
55.7874299,37.6357068,Нотариус Маскинская Татьяна Всеволодовна,Офис
55.7873907,37.6356009,ФинессКо,Офис
55.7874103,37.6358275,Лингво Сервис,Офис
55.7109043,37.6562872,Человеческие ресурсы,Офис
55.7845388,37.6369567,Моя работа,Офис
55.7814513,37.6392339,Вологодский текстильный комбинат,Офис
55.7828329,37.6386733,Дзержинское межрайонное общество охотников и рыболовов,Офис
55.782808,37.6388209,Центр правовой помощи мигрантам В. В. Коженова,Офис
55.7828186,37.638735,Ремстройсервис,Офис
55.7812933,37.6387384,Центральная дирекция пассажирских обустройств РЖД,Офис
55.7817409,37.6394016,"Удостоверяющий центр ""Основание""",Офис
55.7820471,37.645517,Правительственный вокзал,Офис
55.7590912,37.7325869,Рикши Рекламы,Офис
55.7650869,37.7270588,Кош-Ка,Офис
55.7362717,37.5009358,Русзолото,Офис
55.7506851,37.5172954,Адвокат,Офис
55.7999694,37.5729632,Единая Россия,Офис
55.8122259,37.5694844,Единая Россия,Офис
55.6896937,37.5917844,Nakleyka,Офис
55.7550653,37.6440051,Мир Новостей,Офис
55.7550641,37.6439255,ФинМониторинг - ЦФО,Офис
55.7826156,37.5508587,НИИ Молекулярной медицины,Университет
55.7804473,37.5563253,МГМУ Сеченова,Университет
55.7566999,37.6754722,19g Atelier,Офис
55.7722549,37.6476213,РИНФИН,Офис
55.7142583,37.5671672,Russian Rhythmic Gymnastics Federation,Офис
55.7987472,37.5244441,Сонсу до,Офис
55.7865175,37.5307775,Дирекция парка,Офис
55.7364435,37.6599821,Российская Премьер-Лига,Офис
55.7956377,37.7055824,Общество охотников и рыболовов административных и правоохранительных органов,Офис
55.7468195,37.5393901,Сделай сделку,Офис
55.7962363,37.7006793,Миллениум,Офис
55.7309087,37.6413999,Литерра,Офис
55.7494085,37.5375018,brainbox.Vc,Офис
55.7097555,37.6185388,Кредитный оздоровитель,Офис
55.7097691,37.6185385,Бюро,Офис
55.7097853,37.6185382,Правовой центр собственников недвижимости,Офис
55.717652,37.5116761,"ООО ""Лабсиз""",Офис
55.7093332,37.6179829,IG production,Офис
55.7967128,37.6900021,Марсель,Офис
55.7601333,37.561988,GetCourse,Офис
55.7498761,37.5710647,Point Design,Офис
55.755475,37.5085821,Академическая Гимназия,Школа
55.7504673,37.508522,Приёмная ФТС,Офис
55.7960453,37.7072274,Ваша кадровая служба,Офис
55.796252,37.7080159,"ООО ""Космические дали""",Офис
55.7842177,37.6736024,ТрансКонтейнер,Офис
55.7527656,37.6524398,Лаборатория нанокомпозитов на основе промышленных полимеров,Офис
55.7784601,37.6293942,Центр противопожарной пропаганды и общественных связей ​Федеральной противопожарной службы,Офис
55.7686788,37.6352414,Консалт Про,Офис
55.8044142,37.5904384,Eft Group,Офис
55.7391092,37.5172345,Art Area,Офис
55.7391128,37.5171596,Enigma Design Studio,Офис
55.7390958,37.5171468,MSF studio,Офис
55.7337426,37.620213,Без названия,Офис
55.7338265,37.6196927,Московский авиационный центр,Офис
55.729023,37.618766,Российский союз строителей,Офис
55.7318058,37.6271036,Нетрис,Офис
55.7056271,37.6118579,АНТОР,Офис
55.7635013,37.6077553,Bentonit,Офис
55.7484348,37.5419971,"ПАО ""Транснефть""",Офис
55.73133,37.6219082,"ПАО ""Транснефть""",Офис
55.6927565,37.6597167,Лотос,Офис
55.7918484,37.6031703,Транзит,Офис
55.7441771,37.5417382,Моспароходство,Офис
55.8042575,37.6190952,Terradeck,Офис
55.7041224,37.6255184,Самолет Плюс,Офис
55.7806596,37.6024069,Самолет Плюс,Офис
55.7695019,37.6282197,Самолет Плюс,Офис
55.7477574,37.5966759,Rhyme,Офис
55.7526733,37.7021955,IGA Systems,Офис
55.7506387,37.5390067,Globecast Russia,Офис
55.718664,37.5924017,штаб УД РАН,Офис
55.7186418,37.5924553,технический надзор УД РАН,Офис
55.7519188,37.6355553,Росатом,Офис
55.7932798,37.6099337,Самолет Плюс,Офис
55.7379566,37.6380712,Зетта Страхование,Офис
55.7802748,37.6326262,Адвокат Лычагин А.А.,Офис
55.73667,37.5895876,Страна Девелопмент,Офис
55.7095387,37.625571,Modis,Офис
55.7915322,37.6768566,Диалект,Офис
55.7656838,37.6113285,Самолет Плюс,Офис
55.7834952,37.7202955,Самолет Плюс,Офис
55.802677,37.5266635,Без названия,Офис
55.7684701,37.5682395,Центр Правовой Помощи,Офис
55.7686001,37.5674701,Содействие,Офис
55.7991253,37.6726759,Desoutter Tools,Офис
55.7777402,37.5870456,Игроник,Офис
55.7592376,37.666221,Gosurf,Офис
55.7295306,37.5635411,Институт клинической морфологии и цифровой патологии,Университет
55.7926677,37.709721,Без названия,Офис
55.7939806,37.7196157,Администрация Преображенского рынка,Офис
55.7520448,37.6000106,МТС,Офис
55.7309895,37.6413554,Адвокатская контора №1,Офис
55.7039927,37.6531653,Единая россия,Офис
55.7508314,37.7195398,Без названия,Офис
55.762047,37.633321,ГК ФСК,Офис
55.68588,37.624741,Роттердам,Офис
55.7646634,37.50972,Sydney City,Офис
55.7821551,37.5099292,Рихард,Офис
55.7514113,37.5967775,Первый ДСК,Офис
55.7509543,37.6552454,Адвокат Лычагин А.А.,Офис
55.7652589,37.6220236,arcsinus,Офис
55.7858151,37.6746596,Charm Rus Distribution,Офис
55.7554568,37.5565887,Формула Рекламы,Офис
55.7631357,37.5082041,IBG,Офис
55.7378144,37.5892027,Союз Журналистов России,Офис
55.7376218,37.6353197,Синимекс,Офис
55.7990296,37.5368216,Адвокатская контора 4,Офис
55.7094773,37.6463763,MusBooking,Офис
55.824238,37.6503428,Самолет Плюс,Офис
55.7514569,37.5958438,Объединенная Вагонная Компания,Офис
55.7391246,37.6304403,FESCO,Офис
55.776303,37.6737928,Бухгалтерское агентство Валерии Кривонос,Офис
55.7110635,37.6112564,Студия красоты,Офис
55.7501057,37.7198621,Без названия,Офис
55.7501789,37.6771367,Линк-Сервис,Офис
55.7274387,37.5871619,Защита,Офис
55.7361536,37.6422031,ЮMoney,Офис
55.7950813,37.7131543,Транзит,Офис
55.7597377,37.6532341,Яковлев&Партнёры,Офис
55.7618827,37.6087137,МТС,Офис
55.7330235,37.6434229,Эволюция,Офис
55.7405009,37.5977683,Посольство Хорватии,Офис
55.7756605,37.5951613,Щербакова Наталья Николаевна,Офис
55.7931964,37.6976285,Грин Код,Офис
55.7428911,37.5582631,Самолет Плюс,Офис
55.7055805,37.688773,ПЭК: Easyway,Офис
55.788235,37.567873,id`ea,Офис
55.7859928,37.5735648,Бармина Анна Владимировна,Офис
55.7212926,37.6368942,WestMotors,Офис
55.7402623,37.6053737,Российский союз научных и инженерных общественных объединений,Офис
55.6923982,37.6226404,BeBrand,Офис
55.7898564,37.6786879,Чистый лист,Офис
55.7439076,37.6196185,Представительство Европейского Союза,Офис
55.8013699,37.5614465,Вистерма,Офис
55.7422698,37.5239267,Азбука вкуса,Офис
55.7240836,37.504134,Nova,Офис
55.800372,37.615174,Октябрьская 98,Офис
55.7493048,37.5995796,Галчонок,Офис
55.6961919,37.6256514,СберТех,Офис
55.7081066,37.6949055,INpacks,Офис
55.7762654,37.627327,Мой гектар,Офис
55.7589464,37.6563933,Департамент информационных технологий г. Москвы,Офис
55.7625311,37.6365304,Kelin,Офис
55.7345506,37.6257824,Качай права!,Офис
55.73962,37.6051766,Самолет Плюс,Офис
55.738245,37.5803425,Самолет Плюс,Офис
55.789505,37.569817,Амаль,Офис
55.7084283,37.6532061,АдминВПС,Офис
55.8043892,37.5520201,Центральное диспетчерское управление топливно-энергетического комплекса,Офис
55.764837,37.6627952,Комплексная лаборатория исследования внеземных территорий,Офис
55.7317794,37.5878616,Кошелев,Офис
55.787215,37.6710449,Про налог,Офис
55.7884177,37.6715787,Без названия,Офис
55.7800832,37.6056969,Komatsu,Офис
55.7782987,37.6098463,Московский фонд мира,Офис
55.7711404,37.6136631,СоюзДонСтрой,Офис
55.7730423,37.5918779,Прокошенкова Елена Евгеньевна,Офис
55.7739544,37.5889648,СитиАрбитр,Офис
55.7727867,37.609669,Мосремонт,Офис
55.7922676,37.6093072,Chattaev Protection,Офис
55.7908162,37.6094359,Без названия,Офис
55.7498166,37.5377846,УК Первая,Офис
55.7028968,37.6914476,Bell Integrator,Офис
55.7654459,37.6385655,Psycho Place,Офис
55.7361542,37.5896353,Psycho Place,Офис
55.7408565,37.6301292,Psycho Place,Офис
55.7637738,37.6077733,Призыва нет,Офис
55.7718767,37.6362298,Отряд СЭС-ИЗИ,Офис
55.7693759,37.6337703,Газпром,Офис
55.76766,37.634766,za bor,Офис
55.8020069,37.5701898,Два М,Офис
55.8072204,37.5749266,Русоблстройтранс,Офис
55.7869684,37.6322937,Эталон,Офис
55.7786985,37.6140372,Нотариус города Москвы Шарафетдинов Т. Н.,Офис
55.7975377,37.5693492,ПЭК: Easyway,Офис
55.778611,37.6122764,ЮММЭК,Офис
55.7773823,37.6118794,Wonderland,Офис
55.7855008,37.7053386,Трейд Лайт,Офис
55.7777368,37.6147795,Опора России,Офис
55.7780415,37.6156915,LL.C-Право,Офис
55.7775083,37.6162923,Rue de vin,Офис
55.7774238,37.6168207,"ГБУ ""Жилищник Тверского района""",Офис
55.7649714,37.6502283,"ГБУ ""Ритуал"" г. Москвы",Офис
55.7552192,37.5970052,Без названия,Офис
55.6845755,37.621829,Astra Linux,Офис
55.748842,37.6946226,LC-Кабель,Офис
55.799284,37.52704,Самолет Плюс,Офис
55.7895144,37.6351175,Самолет Плюс,Офис
55.818172,37.579084,МГТС,Офис
55.7373269,37.6588114,Стрельченко Д.А.,Офис
55.7538207,37.5877221,Всемирный банк,Офис
55.7567652,37.6033571,Агентство креативных индустрий,Офис
55.7807394,37.574362,Мосгоргеотрест,Офис
55.7435403,37.5487845,Окна мира,Офис
55.7415401,37.5515901,Мосэнергосбыт,Офис
55.7800953,37.6336966,RocketData,Офис
55.775956,37.6919755,Штампы и Печати,Офис
55.7613369,37.551358,Кодекс,Офис
55.7520743,37.5825602,1147 productions,Офис
55.8033493,37.5928464,Два дивана,Офис
55.80746,37.6355794,Freedom,Офис
55.6951314,37.6252419,Мечты в квадрате,Офис
55.7821896,37.710177,Moscow Neon,Офис
55.7529725,37.5806795,Канавара Логистик,Офис
55.7344575,37.6644002,Naumen,Офис
55.7746624,37.6291448,Immigrantконсалт,Офис
55.7664098,37.5257534,Фактор-ТС,Офис
55.6927736,37.5746893,Роснано,Офис
55.7503127,37.5394651,Цифра брокер,Офис
55.7580257,37.6266141,Московский фонд реновации жилой застройки,Офис
55.757373,37.6282543,Всероссийское ордена Трудового Красного Знамени общество слепых,Офис
55.7284317,37.6312235,Чистый лист,Офис
55.819327,37.5785209,Чистый лист,Офис
55.798032,37.7171882,Dez,Офис
55.73455,37.656467,Dez,Офис
55.772066,37.6121597,Общественный штаб по контролю за реализацией программы реновации,Офис
55.791861,37.6047357,Российский университет транспорта. Академия гражданской авиации,Университет
55.7542253,37.6351073,Довгилова и партнеры,Офис
55.7649526,37.7268094,Славкартон,Офис
55.7777752,37.5050691,Геоцентр-Консалтинг,Офис
55.7572446,37.6074166,Московская высшая школа социальных и экономических наук,Университет
55.8086189,37.5793802,Самолет Плюс,Офис
55.7389848,37.5155691,Русхимбио,Офис
55.7391615,37.515454,Термостудия,Офис
55.7372304,37.5166743,Ноосфера,Офис
55.7675902,37.6026258,Без названия,Офис
55.778249,37.6994186,Полезный юрист,Офис
55.7105672,37.6753111,МТС,Офис
55.775494,37.581927,МТС,Офис
55.6987276,37.6389619,МТС,Офис
55.7694878,37.6296698,K&K Legal Solutions,Офис
55.7697399,37.6288583,Vero lex,Офис
55.7765836,37.6997378,KTS,Офис
55.7775852,37.6437896,Авангард-Гарант,Офис
55.7712966,37.6135531,Олма-Финанс,Офис
55.7591407,37.6656759,BNS group,Офис
55.7541036,37.6663243,Газстройтехнология,Офис
55.7530189,37.6643592,Аудитория,Офис
55.7530055,37.6643181,Без названия,Офис
55.7536536,37.6666152,ФГБОУ Центр агроаналитики,Офис
55.7641641,37.6576956,Юридический центр Поддержка,Офис
55.762268,37.6576862,Мальцева Светлана Викторовна,Офис
55.7644916,37.6602557,Научно-технический центр Взрывобезопасность,Офис
55.7628716,37.6622057,научно исследовательская часть,Офис
55.760687,37.6642845,Анигард,Офис
55.7607132,37.6643475,Cloud com,Офис
55.7599115,37.6642984,Горпроект,Офис
55.7637333,37.7281934,Kit,Офис
55.7185328,37.6901919,Sitronics Group,Офис
55.730565,37.56886,Минстрой России,Офис
55.768921,37.6068275,Ассамблея народов Евразии и Африки,Офис
55.7948732,37.5925461,МТС,Офис
55.7719506,37.6184361,Московский городской сад Эрмитаж,Офис
55.768322,37.6192957,Русугольхолдинг,Офис
55.7728603,37.6185514,"ГКУ ""Энергетика""",Офис
55.7722546,37.6191697,"НП ""ABOK""",Офис
55.7566198,37.5956641,Живи,Офис
55.7427062,37.5430447,Представительство клиники Топ Ихилов,Офис
55.7478747,37.5788909,Центр гигиенического образования населения,Офис
55.7817605,37.7007437,СМУ 24 Метростроя,Офис
55.8099636,37.6811005,Первомайский совхоз декоративного садоводства,Офис
55.815594,37.6018345,Verity group,Офис
55.7151818,37.6738425,Институт геотехники и инженерных изысканий в строительстве,Офис
55.8003508,37.6150497,Стремянный 2,Офис
55.6960498,37.5754872,Арбор,Офис
55.7394649,37.6655495,"Федеральная служба по экологическому, технологическому и атомному надзору. Общественная приемная",Офис
55.7376231,37.6558318,Бендерский и партнёры,Офис
55.7721724,37.620785,T2,Офис
55.7436753,37.6533567,Агентство по страхованию вкладов,Офис
55.7532496,37.6392697,Промсвязьбанк,Офис
55.7532419,37.6393351,Без названия,Офис
55.7434517,37.6530725,АО Камаз,Офис
55.7453504,37.6492412,Общественная наблюдательная комиссия города Москвы,Офис
55.7470871,37.6469614,Без названия,Офис
55.7495202,37.646315,Assetra,Офис
55.7837266,37.600299,Закон,Офис
55.7514898,37.6409177,Театр наций,Офис
55.7879321,37.6332915,Золотая плата,Офис
55.7821605,37.5869554,Торговый Дом ТМХ,Офис
55.7455447,37.6240787,Росатом Наука,Офис
55.7451733,37.6317588,Без названия,Офис
55.7683761,37.6140843,Мосремонт,Офис
55.7025077,37.5659982,Personal message,Офис
55.7725383,37.606986,Без названия,Офис
55.7346681,37.645854,Экспобанк,Офис
55.7382962,37.6443186,"ФГУП ""Морсвязьспутник""",Офис
55.7414685,37.6422756,Московский Университет им. А.С. Грибоедова,Университет
55.7476646,37.6495179,Посольство Республики Маврикий,Офис
55.747233,37.6545657,АО Баварский Дом,Офис
55.7483168,37.6477317,Академия Рудомино,Офис
55.7672658,37.6179385,Российский православный университет святого Иоанна Богослова,Университет
55.7684563,37.6197383,Арт Лайф,Офис
55.7689748,37.6249473,Metrika flex,Офис
55.7390947,37.652692,Без названия,Офис
55.7395397,37.6478965,Без названия,Офис
55.7853298,37.5848945,Ред Софт,Офис
55.7340892,37.654657,Без названия,Офис
55.7344409,37.6623452,Первый Бит,Офис
55.7464113,37.6668006,Московская Ассоциация Предпринимателей,Офис
55.7471849,37.6628004,Без названия,Офис
55.747001,37.6616114,Satellite Telecom,Офис
55.7458314,37.6599384,Ажур Аудит,Офис
55.7189543,37.6001796,РН-Карт,Офис
55.723228,37.6098597,РН-Карт,Офис
55.7803713,37.5874258,Аякс,Офис
55.7331892,37.535069,Без названия,Офис
55.7449008,37.6374858,Российский государственный университет им. А.Н. Косыгина. Технологии. Дизайн. Искусство,Университет
55.7345848,37.6424724,Яндекс,Офис
55.7435266,37.6383679,Научно-просветительский центр «Холокост»,Офис
55.7358326,37.6432056,Лукойл,Офис
55.7349353,37.643376,МСП Банк,Офис
55.7390158,37.6409337,Delta Finance,Офис
55.7389902,37.6410649,Octagram,Офис
55.7409143,37.6405756,Security Vision,Офис
55.7424235,37.6388681,Ценности и смыслы,Офис
55.7424358,37.6389214,"ЭТАП: Экономическая Теория, Анализ, Практика",Офис
55.7127975,37.66054,Дилявер,Офис
55.7641067,37.7035772,Танперевод,Офис
55.7665853,37.7058039,ЖК Лефортово корпус 3,Офис
55.7379707,37.6499366,Учебный комбинат ВДОАМ,Офис
55.7368217,37.6507289,Без названия,Офис
55.7393655,37.65239,Российский футбольный союз,Офис
55.7672673,37.6239088,ВТБ,Офис
55.7381102,37.6601469,nest,Офис
55.7352177,37.6652895,Без названия,Офис
55.7561012,37.6205606,РТРС,Офис
55.7619886,37.6241107,Без названия,Офис
55.7239939,37.5038722,HRP,Офис
55.7132837,37.6622815,Прецедент,Офис
55.7140335,37.6635428,Алгоритм,Офис
55.7136278,37.663693,Корпорация недвижимости,Офис
55.7139322,37.6635937,Русское время,Офис
55.7457445,37.6696253,Сбербанк,Офис
55.7448291,37.6696213,Сбербанк,Офис
55.7576383,37.6571875,Без названия,Офис
55.7741578,37.6234625,Федеральная таможенная служба РФ,Офис
55.7740922,37.6241854,Федеральная служба исполнения наказаний,Офис
55.7430283,37.6712906,"Соколов, Трусов и партнёры",Офис
55.7464385,37.6729937,Международный союз электросвязи. Региональное отделение,Офис
55.7439405,37.6620701,"Российское физкультурно-спортивное общество ""Локомотив""",Офис
55.7465399,37.6750951,РЕСО-Гарантия,Офис
55.7439789,37.6612396,Московский джазовый оркестр под управлением Игоря Бутмана,Офис
55.7524273,37.6367138,Министерство здравоохранения Российской Федерации,Офис
55.7297794,37.6459,Парижская Коммуна,Офис
55.7327141,37.6411805,Без названия,Офис
55.7437644,37.6492082,АТНК Инвест,Офис
55.7419246,37.6526152,Без названия,Офис
55.7396893,37.64821,Огородников и партнёры,Офис
55.7413649,37.6483361,Желдорреммаш,Офис
55.7419391,37.6471052,ЦАМ,Офис
55.7396897,37.6482755,Городские реновации,Офис
55.7400053,37.6497596,Дом правосудия,Офис
55.7405982,37.6499885,Главное бюро медико-социальной экспертизы,Офис
55.74131,37.6485886,Космическая связь,Офис
55.7470376,37.5853858,Фонд ветеранов дипломатической службы,Офис
55.7464186,37.5859923,Без названия,Офис
55.7434261,37.5880226,Дом форест,Офис
55.7431704,37.5881839,Фонд поддержки и развития отечественной культуры,Офис
55.7425349,37.5885911,Без названия,Офис
55.7470676,37.5853592,"Фонд поддержки и защиты прав соотечественников, проживающих за рубежом",Офис
55.688764,37.5846003,Тверской буфер,Офис
55.730421,37.5490997,Госархив России,Офис
55.7399924,37.5928142,Постоянный комитет союзного государства,Офис
55.7391782,37.5951695,Предуниверситарии московского государственного лингвистического университета,Школа
55.7396637,37.5932738,Резиденция посла Таиланда,Офис
55.7588181,37.6556187,ГлавУпДК МИД России,Офис
55.7559008,37.6533168,Межрегиональный Регистраторский Центр,Офис
55.7543612,37.6540808,Изарус Фильм,Офис
55.7537706,37.6535854,Школа ЦПМ,Школа
55.7510708,37.6459435,Вокруг Света,Офис
55.7454271,37.6492112,"Общественная палата Российской Федерации, Заместитель председателя комиссии",Офис
55.7314952,37.6352224,Без названия,Офис
55.7332739,37.6341116,Национальный Благотворительный Центр,Офис
55.7352455,37.6322147,Федеральная Налоговая Служба,Офис
